year  jd0  Z11a  J12  Z12  J01  Z01  J02  Z02  J03  Z03  J04  Z04  J05  Z05  J06  Z06  J07  Z07  J08  Z08  J09  Z09  J10  Z10  J11  Z11b  Q0_01  Q1_01  Q2_01  Q3_01  Q0_02  Q1_02  Q2_02  Q3_02  Q0_03  Q1_03  Q2_03  Q3_03  Q0_04  Q1_04  Q2_04  Q3_04  Q0_05  Q1_05  Q2_05  Q3_05  Q0_06  Q1_06  Q2_06  Q3_06  Q0_07  Q1_07  Q2_07  Q3_07  Q0_08  Q1_08  Q2_08  Q3_08  Q0_09  Q1_09  Q2_09  Q3_09  Q0_10  Q1_10  Q2_10  Q3_10  Q0_11  Q1_11  Q2_11  Q3_11  Q0_12  Q1_12  Q2_12  Q3_12  Q0_13  Q1_13  Q2_13  Q3_13  Q0_14  Q1_14  Q2_14  Q3_14  Q0_15  Q1_15  Q2_15  Q3_15
2047  2468710.166666667  -8.937675641466733  5.780304464228236  20.50779135785399  35.2633948816732  50.09141799126758  65.00456157169906  80.03744992988752  95.19025194954948  110.481806189983  125.8956880241027  141.4313787084465  157.0570410261097  172.7533086532433  188.4803883778843  204.2060819141275  219.8938655296482  235.5084415608297  251.0273908004619  266.4231670551545  281.6937298742294  296.8262723346153  311.839319881896  326.7357947466143  341.5502135990189  356.2975794162148  -32.75600248342601  -25.33497094338058  -17.2522916596492  -10.05256339981447  -3.222121555462047  4.564044683622722  12.39068940985046  19.27348253790684  26.40626388310944  34.46548070563463  41.94519368749437  48.61376557348527  56.10217988562925  64.28689803336279  71.40155255681032  78.00835142313649  85.82321790523241  93.96677652577651  100.7753735939631  107.4801727509647  115.528523252311  123.4775169436368  130.1011924178985  137.032699353123  145.1866659731479  152.8303172733008  159.4209251530866  166.6572453618298  174.7757491937693  182.0682239892868  188.7743603047897  196.3408280611808  204.2851268793196  211.2528528588302  218.1942623694638  226.0662163549429  233.7204855855982  240.4519636257234  247.7051637542045  255.8052617539476  263.1060235271935  269.7292727363266  277.3217306994537  285.5160224201935  292.4786108212369  299.1347900099483  307.0412490101842  315.153229436914  321.8751328104544  328.6958649672536  336.8307929033725  344.687674634343  351.3190955244328  358.411271052859  366.6238410116843  374.1185917583464  380.815061293135  388.2482001449997  396.3441267281128  403.4707968505969
2048  2469075.166666667  -8.702420583180203  6.021286944487903  20.74193824193513  35.50409014073779  50.32623639313974  65.24680125243847  80.2743861017864  95.43510363197042  110.7213406082739  126.1428989941984  141.6731486733169  157.3052678212162  172.9966763755528  188.7278381770407  204.450165948578  220.138990123272  235.752637953158  251.2704013957399  266.6680108957904  281.936121267019  297.0722369496898  312.082029508446  326.9824976795833  341.7931276146509  356.544137848529  -13.68090447658667  -6.58872894738123  1.623841012553027  9.118591759091871  15.8150612928022  23.24820014471115  31.34412672863919  38.47079685041532  45.35608951296866  53.14146112631034  60.94400261911889  67.7821988022194  74.93674299799292  83.00329372891484  90.42057594139034  97.09156171876464  104.5562262101284  112.7523854216933  119.8015394749828  126.4331060158188  134.2079378870536  142.3454736830812  149.1239510332847  155.8374873061285  163.8688796880999  171.7853013055858  178.4231548567583  185.3327131170506  193.5037800885461  201.1062090100741  207.7327488887854  214.938725026135  223.0834499113781  230.3563413039259  237.0891715519085  244.6549725851399  252.601270441459  259.5869229749676  266.5331905618914  274.4491293607609  282.0739341669235  288.8481587638096  296.1015264763319  304.260925723247  311.5275027437607  318.1875695031008  325.8060794589677  334.0241741629538  340.9801181477949  347.6460573880066  355.6114201275231  363.6894491789206  370.4345382970771  377.2479524893067  385.4377364310333  393.2321646813743  399.886869595527  406.9858138714631  415.2004566985351  422.6510733946172
2049  2469441.166666667  -9.455862151743718  5.263896573819496  19.98785390281871  34.7463027412453  49.57193075424927  64.48904464500913  79.5207743717479  94.67755588215162  109.9685825852018  125.3846788799968  140.9202157025126  156.5451659212107  172.2420981326632  187.9653693308555  203.6927870654863  219.3744655088383  234.9921159735023  250.5047575485764  265.905500404439  281.1710627098576  296.3100728959839  311.3192500554802  326.2226477926297  341.033305677394  355.7871420453948  -25.01988185196535  -18.35394261260864  -10.38857987229825  -2.310550820900771  4.434538297255753  11.24795248862365  19.43773643121439  27.23216468155538  33.88686959570811  40.98581386982674  49.20045669922644  56.65107339425541  63.34220619852923  70.81069895793735  78.85037356390679  85.96633264169941  92.81975487665477  100.6449281427606  108.3791322838407  115.2169682953059  122.3418569800917  130.4158198061753  137.8020901841756  144.4551093907115  151.917615088994  160.081762339149  167.1444737859046  173.737821605907  181.5358061266401  189.6329216129918  196.4381152591966  203.1179541659581  211.1725657660828  219.0784617669066  225.7227964937773  232.6333471336498  240.8054901956507  248.4371289985538  255.0455762502242  262.2951534399141  270.4210644237984  277.7361904170162  284.4545300187125  292.0811241548676  300.0113601721465  307.0141820358764  313.9855307922048  321.9398564952816  329.5673270611761  336.3201229291867  343.6453391526743  351.8027263308186  359.0784839210737  365.7041943183086  373.4029658190123  381.5964212212924  388.5404205911559  395.2007885274206  403.2005049340946  411.2583213330808
2050  2469806.166666667  -9.212857955035734  5.506383859388386  20.2327252581867  34.98963859903434  49.81694355677043  64.73194049987049  79.76451419861925  94.91980292227572  110.2107671232521  125.6272733148423  141.1612224040249  156.7889924044197  172.4821866041978  188.2105674930866  203.932452069523  219.6207106867377  235.2319523602614  250.7513736421747  266.145730770742  281.4176966632434  296.5508183337251  311.5659783925522  326.4636562787362  341.2799499724151  356.0278090945428  -35.43267293760073  -28.6798770707974  -21.3546608473098  -13.1972736691655  -5.921516078910451  0.7041943183245252  8.40296581902817  16.59642122130829  23.54042059117178  30.20078852743657  38.20050493411056  46.25832133309676  52.96163100836049  59.81314958394816  67.97534032587356  75.7564052782314  82.36261042493126  89.51294624592651  97.67593907634428  105.1007847885757  111.7687471909312  119.2567823961939  127.2689803231983  134.3368614955916  141.2029590801273  149.0038163778271  156.7447106734455  163.5282081147839  170.6826934138711  178.7208900709284  186.1195760658273  192.7411275945546  200.2208680107137  208.3795697033047  215.4317425698873  222.0344379297326  229.8254876277535  237.9566566771333  244.730614245796  251.4529653883456  259.4934393962669  267.4412435413498  274.0645948286717  281.0231667675959  289.2012869782243  296.8415899727161  303.4702485052338  310.7488190900955  318.9046089718175  326.185143903691  332.9659671903195  340.6033036007901  348.5550874317021  355.5113967939382  362.5533318269096  370.5208217402287  378.1245617712147  384.8605356800204  392.2229734635474  400.4036260569786
2051  2470171.166666667  -8.972190906426512  5.752457763468669  20.47230730213504  35.23434746845514  50.05471269998863  64.97457692558267  80.00036301519286  95.16043643970386  110.445833606864  125.8669899181703  141.3977527813444  157.0292099035841  172.722225464417  188.4519568050792  204.1766048568493  219.8633336479387  235.4795188704087  250.9949170442613  266.3949489171274  281.6609899078571  296.7996228325122  311.807988543558  326.7112601591533  341.5208354729794  356.2746483757466  -16.4449125687483  -9.488603205657803  -2.446668172686447  5.520821739877028  13.12456177070414  19.86053567971991  27.22297346324687  35.40362605787236  42.61308437777142  49.26250505375058  56.95456163243149  65.1585696659601  72.03737026588382  78.73297845034912  86.70927839217971  94.73775604193087  101.4170199886237  108.2776258848253  116.4308902716382  124.1472653172098  130.7711419127845  137.8965109460283  146.0668958818187  153.4283344695836  160.1234925678446  167.5810503364874  175.5941772337782  182.6363303492375  189.5073127356684  197.3070833936739  205.0261819470708  211.829055627482  218.9627004780827  227.0352343316824  234.4003016861899  241.0627819585047  248.5240273829611  256.7235381798842  263.7589494956541  270.3910879072546  278.2000847204546  286.3426153066144  293.13501628807  299.8612334026256  307.9587305740145  315.8807018492594  322.5469542210042  329.5027676727869  337.7348544180041  345.3391097587824  352.0044516153205  359.3071270166947  367.4630666727199  374.7280287758245  381.5178617769357  389.2117422562379  397.1052653994813  404.0673613666903  411.0988150126497  419.1152961882341
2052  2470536.166666667  -8.725351624171896  5.992999045727055  20.71915834027487  35.47522793084451  50.30208637837736  65.21590680353269  80.24824563370333  95.40186371990508  110.6939729487966  126.1084539951006  141.6460953327391  157.2714218833264  172.970555250343  188.6953942480887  204.4237831234813  220.1073757228015  235.724216521509  251.2385613088799  266.6368738415359  281.9036180905356  297.0392921971222  312.0494859764619  326.9495796593353  341.7617270682565  356.5129190965017  -27.2651455811663  -19.66089024060814  -12.99554838421655  -5.692872982746399  2.463066673425809  9.728028775300086  16.51786177749189  24.21174225720542  32.10526539956615  39.0673613667752  46.09881501273794  54.11529618832233  61.65082283864218  68.38811907168034  75.7472270238452  83.92401552781824  91.10314085871843  97.72912052845291  105.437882395555  113.5866651538124  120.4737537648192  127.1293335906277  135.1258679892747  143.0946682834745  149.7858427111672  156.6185875658688  164.7697866550585  172.4663060362321  179.0773054587336  186.2088108904469  194.3503541869816  201.7354250130111  208.397451883042  215.8897438618414  223.8706613714338  230.9477141523954  237.7973527175442  245.6329487552499  253.3450584612749  260.1593228212922  267.315347456117  275.4010243703746  282.7888993934949  289.4328810708238  296.9616113560195  305.1531921139491  312.2154378841506  318.8274403810842  326.7109864303953  334.8457357883228  341.6384393830054  348.3809150814835  356.5113934154658  364.4372755255997  371.0745547438662  378.0908896205405  386.3011256639096  393.904683840763  400.5410094219857  407.9100457579369
2053  2470902.166666667  -9.487080903109177  5.234388038728104  19.95877482228708  34.71836871523534  49.54395573764987  64.46159856939087  79.49221583727804  94.64992913931665  109.938654847908  125.3576269413247  140.8895578869248  156.5201718523503  172.2121881321308  187.9434348042113  203.6650144605906  219.3551480068782  234.9664340145016  250.486148751481  265.8803639532543  281.1510506151549  296.2837960956602  311.2969325858574  326.1945886812906  341.0092296384674  355.7578877887328  -9.488606583532997  -1.562724474634626  5.074554743554725  12.09088962022899  20.30112566343248  27.90468383940073  34.5410094215796  41.9100457573912  50.02278561736026  57.25748618481665  64.04927671207361  71.76573272699252  79.63388977458045  86.53578185188496  93.60003665448072  101.5872571168203  109.1178839382599  115.7945556995514  123.1850415292913  131.3204124594546  138.4891662230486  145.0872618573397  152.7940369541527  160.9312614681907  167.7866468743885  174.4559981194152  182.418263370622  190.4090666375197  197.0609980203195  203.9286036388645  212.0469374661122  219.7683453772305  226.3628251404537  233.5196272807497  241.6626529521603  249.0459687414231  255.7343589856408  263.2297313639793  271.2441903906343  278.2936747681219  285.2048905672189  293.0385268174498  300.7776698219977  307.5683685550065  314.7895046429286  322.8942563101295  330.2659167185686  336.9207369931231  344.487447202251  352.7170130957089  359.7254029696369  366.3835300889799  374.2745068760925  382.427866925749  389.1731332590217  395.9649746792059  404.0939567262742  411.9842510985296  418.6167427230503  425.6510837616349
2054  2471267.166666667  -9.242112211608413  5.48174736801252  20.20308052086072  34.96482893979758  49.78681418717526  64.70621829817506  79.733275348541  94.89200986000216  110.1781426400355  125.596725219644  141.1280740760535  156.7561923161154  172.4504411578791  188.1772420911431  203.904218257314  219.5891795020868  235.2082593014209  250.7229271399148  266.1256628194545  281.3914368264544  296.5321568709903  311.5401003143559  326.4446871594308  341.2533829475648  356.0079337748397  -20.51255279790629  -12.28298690444838  -5.274597030520371  1.383530088795934  9.274506875787711  17.42786692633177  24.17313325861065  30.96497467963217  39.09395672683482  46.98425109919057  53.61674272263699  60.65108376130027  68.86604748052622  76.39063968810642  83.05754596993552  90.41109086554562  98.52352984250531  105.6842125351885  112.5023608454601  120.1997030967284  128.0431692847806  134.9157698316973  141.9706880832373  149.9617685830518  157.4456955336315  164.1379770821566  171.489008567578  179.6472140998378  186.7746148452926  193.4015546946617  201.0753864023124  209.2286205462785  216.0760406431966  222.7549669918777  230.7243990252803  238.7067149247169  245.3887256910931  252.2417137277457  260.4044897425033  268.1023655803648  274.7436446425278  281.8896641049222  290.0736146796264  297.4451915791101  304.1687172582567  311.6914906762121  319.7017250817318  326.7668056829338  333.6911194660962  341.5891771890519  349.279403178393  356.0995488900735  363.3286771084137  371.4868916901621  378.8076030390559  385.4764441515841  393.0699536044471  401.292508298258  408.2846640651497  414.9275793978178
2055  2471632.166666667  -8.992066224700483  5.725022395092472  20.45172234935965  35.20643751232554  50.03387217914498  64.94646801805527  79.97924263490357  95.131745078455  110.4236230029807  125.837032266588  141.3733900687868  156.9981665153107  172.6953919824974  188.4213214648806  204.1482840754887  219.8350836469905  235.451423962532  250.9701540644968  266.3682325432019  281.6392508936848  296.7741722216986  311.7876610459418  326.6858774437837  341.4999729344623  356.2479959324284  -31.30888053404917  -23.41082281109341  -15.7205968217523  -8.900451109945172  -1.671322891605001  6.486891690143395  13.80760303903716  20.47644415156543  28.06995360442837  36.2925082982393  43.28466406513105  49.92757939779912  57.86150226228492  65.95096436070965  72.70733882904383  79.47208669652122  87.62649647871464  95.44809171402929  102.0833851456886  109.1090385783961  117.3045614823962  124.7999180145812  131.4397360829264  138.8135326347906  146.8741112747982  154.0435016705354  160.8176974820937  168.5444908028308  176.345257639769  183.2311847334552  190.2590855096911  198.2613497568923  205.7426537398926  212.4254137451184  219.7908448974346  227.9361360926657  235.0947009263772  241.6923035009996  249.4152420887668  257.5527705696724  264.4313686379519  271.0919179883236  279.1108393746185  287.099982739191  293.7854622539332  300.662996029593  308.8424627298326  316.5693966151769  323.1914457649381  330.4051344557983  338.5706203820665  345.9630402308656  352.6784350941659  360.2714011438755  368.255056796123  375.3022883963547  382.2584128875545  390.1821881072455  397.859313181582  404.6266885667075
2056  2471997.166666667  -8.752004067527539  5.970252018227164  20.69057817657368  35.45044254444984  50.27184844946861  65.19002325845864  80.21708027159342  95.3760325242209  110.6622378834461  126.0829628241161  141.6135117426564  157.2457136560548  172.9373214913437  188.6693431598099  204.3914998123346  220.0816520234855  235.6948517385908  251.2144604288989  266.6118342205286  281.8823712582621  297.0186700937245  312.031138221689  326.9317748938811  341.7447384905441  356.4952456129819  -12.32156490599297  -4.728598856283439  3.255056796765108  10.30228839707571  17.25841288734942  25.18218810704037  32.85931318137696  39.62668856650244  46.91751550824188  55.05084707484632  62.36229017742885  68.98094203420629  76.62072721939718  84.80470904050021  91.76841038441077  98.39923663159855  106.3278123515458  114.3994311550764  121.1059592995369  127.8971506086273  136.0053982845265  143.8277648812631  150.4163004146962  157.4743516181975  165.6288110617335  173.1181582368325  179.7425512042015  187.1225300333805  195.1816016158382  202.3239844857441  209.1222926162732  216.8290953856494  224.6594999551421  231.5106087260149  238.5847499883434  246.5725241042976  254.0756361639603  260.744453348399  268.1500108646655  276.3157012707915  283.4597644542288  290.0831505742124  297.8250113988461  306.0094244518326  312.848790487686  319.5657411587261  327.592389280211  335.6102332032055  342.2726097111537  349.2049362956974  357.3995743609509  365.0997273935532  371.7436319935234  378.9833392694061  387.1685286759728  394.4898637308831  401.2583320361111  408.8520216062915  416.8321076797473  423.8137272637194
2057  2472363.166666667  -9.504754386505606  5.21636824090332  19.93866988455797  34.69724777140367  49.5200944905611  64.4364799803822  79.46490890575461  94.6209349405394  109.9090616787341  125.3251194906538  140.8588639839967  156.4846088654862  172.1809913670962  187.905530485041  203.6335062660082  219.316289756291  234.9351207271303  250.4483573941808  265.8505851981947  281.116463936612  296.2573368569478  311.2669064974952  326.1723987687463  340.983466076362  355.7391826446678  -23.72739029001435  -16.79506370396941  -8.600425639733661  -0.9002726071304084  5.743631993828312  12.98333926867868  21.16852867601811  28.4898637309284  35.25833203615633  42.85202160633673  50.83210767979249  57.81372726376463  64.8098906165657  72.73383079595358  80.36559690146922  87.11170017347804  94.39787471648673  102.5422855098976  109.7854458705018  116.4220928631754  124.0233356292319  132.2140988414281  139.1277356947827  145.7792667278407  153.6753848925318  161.7301375490619  168.4306313095268  175.2151641891861  183.3257239786469  191.1105439989892  197.7290372896927  204.757305088982  212.9399822402082  220.3971199984655  227.0576123870514  234.4191046713117  242.4973854575214  249.63895231402  256.4548275253069  264.1856506981944  272.0013125274384  278.8855499155991  285.960527086397  294.0074851512723  301.4727588227029  308.1846591727513  315.6013474674909  323.8147626292514  330.9333653199115  337.5801403679791  345.3665315233441  353.544093112847  360.3916846490337  367.1054575050259  375.1946836205457  383.1560852751992  389.8443065413757  396.7709064684821  404.9971275608722  412.6375086226998
2058  2472728.166666667  -9.260817355209515  5.458395681775501  20.18583486785169  34.94169960844537  49.76889399402307  64.68154557141303  79.71291726303031  94.86494890463304  110.1544772748459  125.5677426010567  141.1011379999578  156.7265967704465  172.4205909707487  188.1479801381709  203.8717992482655  219.5603018759871  235.1738456594903  250.694155647349  266.0902818776238  281.3630451082946  296.4972181090714  311.512975523147  326.4113659699004  341.2282417504969  355.9767890277634  -34.06663467997986  -27.41985963191222  -19.63346847654724  -11.45590688704433  -4.608315350857676  2.105457505134531  10.19468362065437  18.15608527530783  24.84430654148429  31.77090646859077  39.99712756098089  47.63750862280845  54.29046885160258  61.54978148399681  69.70427586930215  76.99847151610754  83.74400835329214  91.37836834067524  99.28953267932987  106.2700088102727  113.2296188134185  121.1803399979857  128.7596415479541  135.4997390664484  142.7672657913667  150.8990103042195  158.1368244054406  164.7446191181422  172.3587258027976  180.5102928696447  187.4502338289971  194.0623466150268  201.9871223947871  210.0146012775951  216.7357199981454  223.5014870684026  231.6284442325453  239.4247410439707  246.0367493230835  253.0894749267339  261.2633762466385  268.7611364480313  275.4013067950913  282.821611878739  290.8795581704087  298.0540266626414  304.8722361395  312.6587993600682  320.4659694331845  327.3457767295754  334.4713940513142  342.5369117739772  350.0093106584385  356.6863605016177  364.1854465260023  372.3807511015952  379.4991272447263  386.1196574548987  393.9672946562955  402.1185191203864
2059  2473093.166666667  -9.023210971460079  5.701923345809329  20.42231960432181  35.1844105164803  50.00473256928778  64.92383958402117  79.94851448399982  95.10697081780049  110.3901749489926  125.809414810083  141.3376135534409  156.9679621997161  172.6589508773974  188.3891814279058  204.112863572944  219.801621880511  235.4179127536316  250.9362379522269  266.3369153293256  281.6057142640846  296.7447150853637  311.7550479192749  326.6580182904953  341.4688953755854  356.2219319799993  -14.99068934128341  -8.313639498104225  -0.8145534737196325  7.380751102042193  14.49912724500355  21.11965745532564  28.96729465600169  37.11851912009261  43.93676703694952  50.66601964098841  58.75517477100413  66.70056152679558  73.33833603192011  80.31358120128061  88.49259502842651  96.11647511219006  102.7294159802261  110.0271779773373  118.1381040936431  125.3966221387765  132.1367135649292  139.7667363130599  147.6704729306402  154.5981939034079  161.5824397018469  169.4980687627599  177.093239296829  183.7882082223774  191.0835156019362  199.191881900501  206.4343593982052  213.0309849590575  220.6523426237358  228.8211432444824  235.7386042367779  242.3799744327291  250.293402095634  258.3654148808418  265.0557447906877  271.8720821529474  279.9940681189426  287.8196768413729  294.428377465992  301.5231640799946  309.7173725549146  317.1991827576313  323.8826319973581  331.3220890343091  339.4103502362719  346.5362383463958  353.425893214538  361.2216527685672  369.0290714972333  375.8707188212978  383.0524794038121  391.1359699876529  398.5584487866096  405.2383115110856  412.7486654037873  420.9636782394901
2060  2473458.166666667  -8.778068019827849  5.941295309891078  20.66649372341195  35.42346773111383  50.24921832684728  65.16368172962842  80.19454475813826  95.34814614899676  110.6381823010945  126.0516653625985  141.5868944236903  157.2105364189807  172.9078328913988  188.631180682568  204.3592963360474  220.0422101232371  235.6605438185262  251.1751755164494  266.5762833357759  281.843852578988  296.9826785514282  311.9934053917024  326.8960221914619  341.7077789718132  356.4604773999678  -25.5896497634642  -18.46376165349655  -11.57410678545932  -3.778347231430099  4.029071497236025  10.87071882130051  18.05247940381483  26.13596998765568  33.55844878661235  40.23831151108839  47.74866540379011  55.96367823949289  63.0092285247464  69.66256874444791  77.48795138089189  85.63177865627308  92.40227935525745  99.15557083723708  107.2245981683122  115.121668076099  121.7586617519285  128.7231361235567  136.9034443600321  144.4604234967072  151.1007613008996  158.3652296028323  166.485333016718  173.6983544594243  180.458060740746  188.0691536512146  195.9653798987508  202.8926482741379  209.8689704186873  217.8039688663333  225.3699691456572  232.1003313670011  239.3735844838004  247.5263509792798  254.7399840206978  261.3763749277015  268.9966926858132  277.1965120567692  284.1131013515577  290.7718390951596  298.7273148817576  306.7904237166281  313.5132722844659  320.3267136788141  328.5122036790232  336.3002322883782  342.9514054208545  350.0534403821234  358.2786668347714  365.7293736569197  372.4349416028387  379.9162299209897  387.9707630375586  395.0913571609419  401.9750817708525  409.8288351825104
2061  2473824.166666667  -9.539522599924087  5.180605330093204  19.90573605703486  34.66344538180412  49.48946230705988  64.40507274795132  79.43606056715036  94.5916860143647  109.8806765931391  125.2973164287225  140.829119434389  156.4571453000977  172.1485467426882  187.8776107544813  203.5986282147968  219.2878524868421  234.8991678559341  250.4195909361333  265.8146325097088  281.0873488803535  296.2214619406227  311.2371786451993  326.1360159796204  340.9528058467151  355.7017539665549  -37.48779631950988  -29.69976771129348  -23.04859457961379  -15.94655961840913  -7.721333165957587  -0.2706263420482706  6.434941602821792  13.91622992097278  21.97076303754172  29.09135716092499  35.97508177083559  43.82883518249349  51.56466440343662  58.4118267300523  65.58062705490869  73.68912754598273  81.05895038459312  87.72767494130875  95.24237967563693  103.4245806317118  110.4627927351221  117.080896639457  124.9268628272997  133.0082608357184  139.7947820877977  146.5096148961057  154.5909178880086  162.4471438593175  169.0866728494648  176.0385245295813  184.2041749097141  191.7674064252103  198.3834207845831  205.6712105597669  213.7588527936376  221.0077703200384  227.7368880349876  235.3889022244144  243.2635916653937  250.2181105280029  257.1938206943915  265.1572768736729  272.7320498630799  279.4575729158514  286.7799962366217  294.9348251786925  302.1762068521081  308.7879068533749  316.4872410837389  324.6759188279855  331.6069843383281  338.2593463067274  346.2737906422419  354.3332500479999  361.0378747125347  367.8907824063168  376.0792714434057  383.8699528075341  390.4854913218018  397.6562429907425
2062  2474189.166666667  -9.298246033079591  5.426653747165354  20.14713257213788  34.90882279491861  49.72914245683302  64.64796335642336  79.67304587009392  94.83132324350574  110.115504521257  125.5340977212945  141.0635174009282  156.6919905774883  172.3840923688772  188.1111939743699  203.8360287305621  219.5212669800421  235.1388956673545  250.6542479786182  266.056683868151  281.3237847514134  296.4653248764827  311.4751566842909  326.3811367600624  341.1917911833947  355.9474952313518  -18.72620935658124  -10.66674995182805  -3.962125287293243  2.890782406488904  11.07927144371936  18.86995280677782  25.48549132210638  32.65624299104706  40.84189637910951  48.27762156036523  54.96507586654569  62.4935803638767  70.51033003723842  77.58298954087034  84.48423993069999  92.33096111899765  100.0546930631213  106.836945627614  114.0409924418598  122.1079303802296  129.4752799468841  136.0968594413835  143.6283530435536  151.7819668007646  158.8012265280607  165.4131398218236  173.2396231067156  181.3304696917438  188.079629561902  194.8229179015721  202.8674481836566  210.7539727099194  217.3626426160328  224.3491432279669  232.4981750773739  240.0767835198409  246.6973112054126  254.0010150865996  262.109938149197  269.342221178215  276.1190511553584  283.7700330693983  291.6806855472626  298.6041517898795  305.6489709845083  313.6196832169858  321.2012282580634  327.9164543837498  335.2935133860236  343.4794378383299  350.6800784847089  357.3210074018642  365.0407423598539  373.2621095936757  380.1344023680912  386.8379579694731  394.8505772979846  402.9019790424987  409.5767203550455  416.4642063860614
2063  2474554.166666667  -9.052504768845766  5.665926257677672  20.39283747023845  35.14782640999286  49.97432787815803  64.88617366494908  79.91730317425956  95.06849295974338  110.3588214558373  125.770858312788  141.3064915125206  156.9300617767126  172.627539339214  188.3522122158189  204.0799311002657  219.7651565559729  235.3823286579034  250.8994748852062  266.2985879280791  281.5684796543277  296.7048893156369  311.7179192133625  326.6181288556575  341.4322817318392  356.1825447675209  -29.70648661451888  -21.5205621614105  -14.31992151603137  -7.678992598717462  0.04074236019542088  8.262109594017215  15.13440236812652  21.83795796950839  29.85057729801989  37.90197904253403  44.57672035508084  51.46420638609678  59.65241828880132  67.38059768258175  74.0111113940189  81.17883580050638  89.36895017944616  96.72204685429777  103.4418500494871  110.9469337676112  118.9540049350287  125.9732248646443  132.8840569236734  140.7207713269945  148.408891313193  155.187720672118  162.3643837613339  170.4478768542256  177.7689881182956  184.4184670218204  191.9094934477994  200.0881219819389  207.0812017092055  213.7162965025822  221.5290621525008  229.6268029237355  236.3884460238112  243.1289957347966  251.2045431171912  259.0735384931282  265.7244909630846  272.6949562563722  280.8948560156473  288.4519848783021  295.1167304498334  302.4271435681693  310.5583640478755  317.7905718349166  324.5911381423176  332.2923985967896  340.1721025844491  347.1191274945732  354.1705706001073  362.2077896812759  369.7312388200294  376.4692785935799  383.8601800056971  392.0719903369483  399.2352701954222  405.8732186255546
2064  2474919.166666667  -8.817455232418201  5.904869170214448  20.62716638675998  35.38649621103775  50.20908171290039  65.12577092295594  80.15304768098254  95.30977331022436  110.5955674861182  126.0140547224587  141.5441017502987  157.1749105389268  172.8662800112306  188.5981827933854  204.3202412288661  220.0111817315044  235.6239155399888  251.1445319185454  266.5408544399353  281.8123089477318  296.9472472126465  311.9606907355777  326.8600895816664  341.6743332915213  356.4239953961969  -10.82942940040488  -2.792210318547825  4.731238820205764  11.46927859375624  18.8601800058734  27.0719903371246  34.23527019526821  40.87321862656155  48.62826043205184  56.80881609774854  63.68105290102154  70.35775133086781  78.40752389733687  86.38535849885584  93.07080612563674  99.93524018622833  108.1273705352728  115.8048886978762  122.423524166874  129.5960762770727  137.7477972720665  145.0953932919312  151.7762413880382  159.3093254506795  167.2655722787459  174.3024109146448  181.1739402785168  189.0347709932942  196.699771878836  203.4841237519365  210.6542930843935  218.7380618559887  226.0770321341362  232.7059574363887  240.2339341610049  248.3965267700968  255.4254211975608  262.0328252135802  269.9028513950935  277.9944489028763  284.7747664593078  291.5164877296003  299.6301054256933  307.5180438073742  314.1574164950011  321.1775817421927  329.3750224999734  336.9594514191348  343.6045312658757  350.9909371156346  359.0944475710948  366.3274717708792  373.1366248750998  380.8893058308692  388.746705608612  395.6528002597935  402.752760763007  410.7864659606485  418.3007333846728  424.9799839495014
2065  2475285.166666667  -9.576004603205181  5.146741512449083  19.86850269850506  34.62877379861928  49.45095911963018  64.36868172267341  79.39581716103405  94.55255988611312  109.8386535021792  125.2549819641888  140.7864544459787  156.4124785903293  172.1071432654136  187.8323840875702  203.55987051206  219.2437997734807  234.8633005339887  250.3775872645113  265.7808465688015  281.0470223825934  296.1885360400535  311.1974923333663  326.1030499452625  340.9129654093024  355.6684608078605  -22.39546873379537  -15.00906288491253  -6.905552429642224  0.3274717722772769  7.136624875635631  14.88930583046518  22.74670560811241  29.65280025936755  36.7527607634842  44.7864659611072  52.30073338423895  58.97998394920405  66.4284050582724  74.60196920543045  81.74865045478218  88.35144226946532  96.12688814860788  104.2774800060504  111.1096023453561  117.7946932865937  125.8139012398315  133.7876146669574  140.4215952142939  147.3195694581887  155.4628628591806  163.1437611445268  169.7292656461055  176.9239033444499  185.053814492399  192.3877055611961  199.0744341549076  206.5996658497277  214.5749544132614  221.5794771732002  228.4912421581833  236.3318602684768  244.0285795562601  250.7855868685708  258.00477903972  266.0910039340521  273.4347705010805  280.0688269064855  287.6293054528472  295.829845274027  302.82656854226  309.4780918414235  317.3605337481944  325.4953218643063  332.2372770356533  339.0390311835075  347.1624896286738  355.0512162634712  361.6869509830038  368.7486173989636  376.9646870283639  384.4928485384793  391.1778001252322  398.5736561160056  406.687992966517  413.8441178148959
